"filename", "language", "C++", "YAML", "Markdown", "C", "CSS", "HTML", "XML", "SCSS", "GLSL", "Python", "ShaderLab", "Objective-C", "Shell Script", "Batch", "Objective-C++", "reStructuredText", "CMake", "Makefile", "Java", "Rust", "Docker", "C#", "JavaScript", "HLSL", "comment", "blank", "total"
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\encoder_buffer.h", "C++", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 23, 153
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\hash_utils.cc", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 59
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\hash_utils.h", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 12, 65
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\macros.h", "C++", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 125
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\math_utils.h", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 11, 80
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\math_utils_test.cc", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 25
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\options.cc", "C++", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 17, 94
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\options.h", "C++", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 16, 152
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\quantization_utils.cc", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 9, 43
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\quantization_utils.h", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 15, 83
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\quantization_utils_test.cc", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 15, 92
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\status.cc", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 6, 45
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\status.h", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 14, 84
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\status_or.h", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 12, 82
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\status_test.cc", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 46
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\varint_decoding.h", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 82
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\varint_encoding.h", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7, 62
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\vector_d.h", "C++", 265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 49, 356
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\core\vector_d_test.cc", "C++", 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 39, 247
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\file_reader_factory.cc", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 46
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\file_reader_factory.h", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 35
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\file_reader_factory_test.cc", "C++", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21, 86
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\file_reader_interface.h", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 33
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\file_reader_test_common.h", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\file_utils.cc", "C++", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 18, 146
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\file_utils.h", "C++", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 15, 87
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\file_utils_test.cc", "C++", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 72
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\file_writer_factory.cc", "C++", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 47
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\file_writer_factory.h", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 35
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\file_writer_factory_test.cc", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 71
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\file_writer_interface.h", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 27
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\file_writer_utils.cc", "C++", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 77
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\file_writer_utils.h", "C++", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 39
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\file_writer_utils_test.cc", "C++", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 50
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\gltf_decoder.cc", "C++", 2407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 271, 2894
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\gltf_decoder.h", "C++", 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 92, 525
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\gltf_decoder_test.cc", "C++", 1104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 154, 1403
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\gltf_encoder.cc", "C++", 2896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 337, 430, 3663
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\gltf_encoder.h", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 22, 135
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\gltf_encoder_test.cc", "C++", 1265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 251, 1718
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\gltf_test_helper.cc", "C++", 638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 79, 824
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\gltf_test_helper.h", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 10, 62
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\gltf_utils.cc", "C++", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 23, 155
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\gltf_utils.h", "C++", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 39, 187
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\gltf_utils_test.cc", "C++", 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 59, 367
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\image_compression_options.h", "C++", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 32
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\mesh_io.cc", "C++", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 10, 111
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\mesh_io.h", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 16, 108
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\obj_decoder.cc", "C++", 612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 51, 787
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\obj_decoder.h", "C++", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 30, 148
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\obj_decoder_test.cc", "C++", 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 39, 310
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\obj_encoder.cc", "C++", 397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 36, 492
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\obj_encoder.h", "C++", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 20, 108
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\obj_encoder_test.cc", "C++", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 18, 145
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\parser_utils.cc", "C++", 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 26, 271
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\parser_utils.h", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 17, 67
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\ply_decoder.cc", "C++", 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 22, 321
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\ply_decoder.h", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 14, 70
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\ply_decoder_test.cc", "C++", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 11, 95
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\ply_encoder.cc", "C++", 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 23, 217
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\ply_encoder.h", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 55
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\ply_property_reader.h", "C++", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 10, 97
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\ply_property_writer.h", "C++", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 10, 95
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\ply_reader.cc", "C++", 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 25, 313
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\ply_reader.h", "C++", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 23, 156
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\ply_reader_test.cc", "C++", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 17, 144
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\point_cloud_io.cc", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 59
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\point_cloud_io.h", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 14, 90
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\point_cloud_io_test.cc", "C++", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 15, 116
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\scene_io.cc", "C++", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 12, 128
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\scene_io.h", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 56
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\scene_io_test.cc", "C++", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 14, 87
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\stdio_file_reader.cc", "C++", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 104
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\stdio_file_reader.h", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 49
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\stdio_file_reader_test.cc", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 50
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\stdio_file_writer.cc", "C++", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 60
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\stdio_file_writer.h", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 43
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\stdio_file_writer_test.cc", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 39
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\stl_decoder.cc", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 78
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\stl_decoder.h", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 39
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\stl_decoder_test.cc", "C++", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 50
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\stl_encoder.cc", "C++", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 20, 112
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\stl_encoder.h", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 53
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\stl_encoder_test.cc", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 12, 79
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\texture_io.cc", "C++", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 95
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\texture_io.h", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 11, 57
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\texture_io_test.cc", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 11, 56
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\tiny_gltf_utils.cc", "C++", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 27, 231
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\io\tiny_gltf_utils.h", "C++", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 26, 141
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\javascript\emscripten\decoder_functions.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 17, 2, 34
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\javascript\emscripten\decoder_webidl_wrapper.cc", "C++", 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 45, 362
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\javascript\emscripten\decoder_webidl_wrapper.h", "C++", 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 55, 331
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\javascript\emscripten\draco_decoder_glue_wrapper.cc", "C++", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 29
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\javascript\emscripten\draco_encoder_glue_wrapper.cc", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 26
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\javascript\emscripten\encoder_webidl_wrapper.cc", "C++", 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 48, 360
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\javascript\emscripten\encoder_webidl_wrapper.h", "C++", 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 28, 187
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\javascript\emscripten\finalize.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 18, 2, 23
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\javascript\emscripten\prepareCallbacks.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 17, 4, 39
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\javascript\emscripten\version.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 14, 3, 30
"d:\Documents\Cpp\OpenGLEngine\external\assimp\contrib\draco\src\draco\material\material.cc", "C++", 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 27, 259
